p,s,o
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C146669,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136411
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150455,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136411
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C146689,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136411
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184414,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184359
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24059,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24055
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24056,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24055
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24061,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24055
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24058,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24055
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24057,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24055
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181597,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181596
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181598,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181596
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162236,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162235
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162237,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162235
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14773,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15161
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191255,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185925
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186002,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185925
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186629,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186628
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186630,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186628
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115091,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6139
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185994,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185918
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191225,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185918
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186001,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185923
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191253,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185923
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191219,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185916
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185989,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185916
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191231,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185921
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185996,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185921
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24179,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24178
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6132,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5992
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6122,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6005
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5917,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8173
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187727,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184417
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21915,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23001
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21914,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23001
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21913,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23001
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8163,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182035
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24109,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24108
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188191,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C146709
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9016,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80290
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8474,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8121
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9199,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8121
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134819,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134817
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134818,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134817
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6140,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5987
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191234,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185920
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185997,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185920
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186625,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186624
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186626,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186624
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159915,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159913
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159914,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159913
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88155,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88153
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7798,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88153
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88154,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88153
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134752,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134751
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134753,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134751
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7325,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40345
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7329,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40345
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185916,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186269
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185931,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186269
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89635,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91218
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89633,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91218
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89632,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91218
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89636,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91218
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89634,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91218
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95173,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89552
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95172,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89552
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41397,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C137701
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C137695,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C137701
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162453,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131913
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162451,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131913
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191247,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185915
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185988,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185915
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123644,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15158
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132885,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132883
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132886,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132883
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132891,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132883
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132893,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132883
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186006,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185992
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185985,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185992
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185993,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185919
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191223,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185919
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126181,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126179
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8176,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8171
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6131,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5993
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186003,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185924
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6236,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5995
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184361,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184354
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162232,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162230
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162233,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162230
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162231,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162230
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126182,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126180
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36222,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41400
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115090,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6141
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184401,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181308
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184400,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181308
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7796,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88150
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88151,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88150
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88152,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88150
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24097,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24096
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191259,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186004
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191258,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186004
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6124,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6003
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24176,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24175
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185925,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185908
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185913,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185908
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185990,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185908
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134749,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134747
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134748,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134747
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134750,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134747
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88162,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88160
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7802,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88160
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88161,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88160
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6137,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5997
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185987,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185914
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165728,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138056
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190647,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138056
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150458,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138056
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115092,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6140
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181576,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181570
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181571,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181570
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181579,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181570
